-0.0067,-0.0007,0.0252,-21.1,-2.5,-7.6,0.0601
-0.0207,0.053,0.0423,-20.9,-2.6,-7.5,0.0601
0.0104,0.031,0.0313,-20.8,-2.6,-7.4,0.0601
-0.022,0.0481,0.0062,-20.6,-2.7,-7.3,0.0601
0.0471,0.0323,-0.0005,-20.5,-2.5,-7.3,0.0601
0.0239,0.0182,-0.0042,-20.4,-2.4,-7.4,0.0601
-0.0061,-0.0001,0.0032,-20.4,-2.4,-7.3,0.0601
0.019,-0.0136,0.0319,-20.5,-2.4,-7.2,0.0601
0.0855,-0.0643,0.0191,-20.7,-2.1,-7.2,0.0601
-0.0458,0.0084,0.005,-20.7,-2.2,-7.2,0.0601
-0.0049,0.0213,0.0123,-20.6,-2.2,-7.1,0.06
0.0361,0.0096,0.0331,-20.6,-2.1,-7,0.06
-0.0189,0.0127,0.0105,-20.5,-2.2,-7,0.06
-0.0238,0.0042,-0.0017,-20.5,-2.3,-7,0.06
0.0092,-0.0075,-0.0133,-20.5,-2.2,-7,0.06
-0.0464,-0.0294,-0.0194,-20.6,-2.4,-7.1,0.06
-0.0134,-0.0185,0.0331,-20.7,-2.4,-7,0.06
0.0031,-0.027,0.0154,-20.8,-2.4,-6.9,0.06
-0.0036,-0.0007,0.002,-20.8,-2.4,-6.9,0.06
-0.0159,-0.0197,-0.0207,-20.9,-2.5,-7,0.06
-0.011,0.0029,-0.0268,-20.9,-2.5,-7.1,0.06
0.0153,0.0347,0.0038,-20.7,-2.5,-7.1,0.06
0.0043,0.0054,-0.0048,-20.7,-2.5,-7.1,0.06
-0.0036,-0.0007,-0.0035,-20.7,-2.5,-7.1,0.06
-0.0385,0.0127,-0.0097,-20.7,-2.6,-7.1,0.06
0.0055,-0.0117,-0.0488,-20.7,-2.6,-7.3,0.06
-0.0195,0.0035,-0.009,-20.7,-2.7,-7.3,0.06
-0.0073,0.0005,0.0233,-20.7,-2.7,-7.2,0.06
0.0263,0.0078,0.0129,-20.7,-2.6,-7.2,0.06
-0.0177,-0.0001,0.0276,-20.7,-2.7,-7.1,0.06
0.0177,0.006,0.0074,-20.7,-2.6,-7.1,0.06
0.011,0.0054,-0.0237,-20.6,-2.6,-7.2,0.06
-0.0116,0.0066,-0.0213,-20.6,-2.6,-7.2,0.06
0.0135,0.0011,0.0056,-20.6,-2.6,-7.2,0.06
-0.011,0.0341,0.0239,-20.5,-2.6,-7.1,0.06
0.0092,-0.0081,-0.0152,-20.5,-2.6,-7.2,0.06
0.0116,-0.0081,-0.0115,-20.6,-2.5,-7.2,0.06
-0.036,0.0035,-0.0145,-20.5,-2.6,-7.3,0.06
-0.003,-0.0056,-0.0048,-20.6,-2.7,-7.3,0.06
-0.0342,-0.0062,-0.0084,-20.6,-2.8,-7.3,0.06
-0.0201,-0.0032,-0.0194,-20.6,-2.8,-7.4,0.06
-0.0152,-0.0075,-0.0176,-20.6,-2.9,-7.4,0.06
-0.0207,-0.0374,-0.0054,-20.7,-3,-7.5,0.06
-0.1038,-0.1235,0.0081,-21.2,-3.3,-7.4,0.06
-0.1386,0.1202,-0.0054,-20.8,-3.8,-7.4,0.06
